cod_cliente,primeiro_nome,ultimo_nome,email,tipo_cliente,data_inclusao,cpfcnpj,data_nascimento,endereco,cep,idade,estado,cod_proposta,cod_colaborador,data_entrada_proposta,taxa_juros_mensal,valor_proposta,valor_financiamento,valor_entrada,valor_prestacao,quantidade_parcelas,carencia,status_proposta
381,Melissa,Alves,oliveiracecilia@example.net,PF,2016-10-21 15:50:00 UTC,753.481.029-97,1972-11-01,"Parque Lucca Farias, 16 Vila Madre Gertrudes 3ª Seção 09192-662 da Rosa de da Cruz / RO",26941177,53,RO,402,71,2016-01-03 21:46:32+00:00,0.02,149254.43,187154.59,37900.16,4093.09,97,2,Enviada
381,Melissa,Alves,oliveiracecilia@example.net,PF,2016-10-21 15:50:00 UTC,753.481.029-97,1972-11-01,"Parque Lucca Farias, 16 Vila Madre Gertrudes 3ª Seção 09192-662 da Rosa de da Cruz / RO",26941177,53,RO,401,12,2018-09-18 04:40:05+00:00,0.02,153936.07,220403.96,66467.89,14636.71,12,5,Aprovada
381,Melissa,Alves,oliveiracecilia@example.net,PF,2016-10-21 15:50:00 UTC,753.481.029-97,1972-11-01,"Parque Lucca Farias, 16 Vila Madre Gertrudes 3ª Seção 09192-662 da Rosa de da Cruz / RO",26941177,53,RO,172,37,2020-08-30 10:32:52+00:00,0.02,90424.09,135771.10,45347.01,1897.54,118,1,Validação documentos
381,Melissa,Alves,oliveiracecilia@example.net,PF,2016-10-21 15:50:00 UTC,753.481.029-97,1972-11-01,"Parque Lucca Farias, 16 Vila Madre Gertrudes 3ª Seção 09192-662 da Rosa de da Cruz / RO",26941177,53,RO,1663,86,2020-07-13 19:37:25+00:00,0.02,134122.58,193574.19,59451.61,4239.79,58,4,Validação documentos
421,Mirella,Alves,luna28@example.com,PF,2020-04-24 10:07:00 UTC,903.648.527-47,1970-11-09,"Loteamento Rodrigues, 869 Palmares 97692-838 da Cunha / AM",88078064,55,AM,1928,1,2014-05-08 15:43:27+00:00,0.02,3455.61,6668.98,3213.37,211.33,20,2,Enviada
421,Mirella,Alves,luna28@example.com,PF,2020-04-24 10:07:00 UTC,903.648.527-47,1970-11-09,"Loteamento Rodrigues, 869 Palmares 97692-838 da Cunha / AM",88078064,55,AM,1142,53,2013-11-09 14:44:15+00:00,0.02,101099.94,153347.25,52247.31,2758.03,76,5,Aprovada
664,Clara,Alves,oliviasantos@example.org,PF,2017-11-12 15:21:00 UTC,421.603.795-06,1975-06-12,"Distrito Ferreira, 19 São Luiz 77702611 Nascimento do Norte / RS",02434042,50,RS,1059,20,2015-02-13 08:23:23+00:00,0.01,130742.02,241005.07,110263.05,7465.87,20,1,Aprovada
664,Clara,Alves,oliviasantos@example.org,PF,2017-11-12 15:21:00 UTC,421.603.795-06,1975-06-12,"Distrito Ferreira, 19 São Luiz 77702611 Nascimento do Norte / RS",02434042,50,RS,173,67,2020-11-13 20:28:15+00:00,0.01,5709.75,10584.10,4874.35,123.85,73,3,Aprovada
664,Clara,Alves,oliviasantos@example.org,PF,2017-11-12 15:21:00 UTC,421.603.795-06,1975-06-12,"Distrito Ferreira, 19 São Luiz 77702611 Nascimento do Norte / RS",02434042,50,RS,1178,89,2022-10-02 06:14:43+00:00,0.02,41309.92,60180.57,18870.65,1039.82,83,4,Aprovada
664,Clara,Alves,oliviasantos@example.org,PF,2017-11-12 15:21:00 UTC,421.603.795-06,1975-06-12,"Distrito Ferreira, 19 São Luiz 77702611 Nascimento do Norte / RS",02434042,50,RS,1862,19,2018-11-20 06:51:47+00:00,0.01,152883.65,192177.16,39293.51,4803.19,43,4,Validação documentos
788,Lavínia,Alves,diogoramos@example.org,PF,2021-06-11 11:11:00 UTC,742.059.863-00,1954-01-02,"Condomínio de Duarte, 4 Alta Tensão 2ª Seção 90644-133 Pereira / PA",25512578,71,PA,678,2,2011-02-03 06:12:10+00:00,0.02,111091.75,167331.74,56239.99,5459.06,25,3,Enviada
788,Lavínia,Alves,diogoramos@example.org,PF,2021-06-11 11:11:00 UTC,742.059.863-00,1954-01-02,"Condomínio de Duarte, 4 Alta Tensão 2ª Seção 90644-133 Pereira / PA",25512578,71,PA,1623,61,2013-03-03 02:24:28+00:00,0.02,139271.38,181642.02,42370.64,2891.60,116,1,Enviada
788,Lavínia,Alves,diogoramos@example.org,PF,2021-06-11 11:11:00 UTC,742.059.863-00,1954-01-02,"Condomínio de Duarte, 4 Alta Tensão 2ª Seção 90644-133 Pereira / PA",25512578,71,PA,1513,66,2020-01-09 00:19:53+00:00,0.02,137192.37,227660.97,90468.60,3621.25,104,0,Aprovada
788,Lavínia,Alves,diogoramos@example.org,PF,2021-06-11 11:11:00 UTC,742.059.863-00,1954-01-02,"Condomínio de Duarte, 4 Alta Tensão 2ª Seção 90644-133 Pereira / PA",25512578,71,PA,1203,81,2015-08-24 19:26:44+00:00,0.02,15672.89,31093.89,15421.00,643.64,33,3,Validação documentos
847,Thiago,Alves,bda-rocha@example.com,PF,2017-10-23 12:25:00 UTC,539.186.704-57,1976-09-25,"Viaduto Laura Pinto, 5 Vila Santa Monica 1ª Seção 93180-322 da Rosa / SP",31500163,49,SP,1025,11,2017-08-22 13:05:40+00:00,0.02,59509.83,91298.96,31789.13,2108.66,45,6,Em análise
847,Thiago,Alves,bda-rocha@example.com,PF,2017-10-23 12:25:00 UTC,539.186.704-57,1976-09-25,"Viaduto Laura Pinto, 5 Vila Santa Monica 1ª Seção 93180-322 da Rosa / SP",31500163,49,SP,198,63,2018-06-25 04:53:34+00:00,0.02,136567.47,244664.78,108097.31,3699.71,87,2,Em análise
852,Isabelly,Alves,joao-lucas08@example.com,PF,2015-07-01 16:05:00 UTC,416.739.085-00,1983-10-20,"Trecho de Barbosa, 9 Lagoinha Leblon 56609-518 Ferreira / ES",18876-575,42,ES,1053,100,2014-03-12 21:45:07+00:00,0.01,35324.85,53339.03,18014.18,2497.75,16,4,Enviada
852,Isabelly,Alves,joao-lucas08@example.com,PF,2015-07-01 16:05:00 UTC,416.739.085-00,1983-10-20,"Trecho de Barbosa, 9 Lagoinha Leblon 56609-518 Ferreira / ES",18876-575,42,ES,1071,91,2013-05-26 10:06:06+00:00,0.02,142169.35,186270.44,44101.09,4417.06,59,6,Em análise
991,Luiz Miguel,Alves,luana66@example.com,PF,2019-02-14 13:36:00 UTC,587.609.124-30,1964-10-26,"Chácara de Moreira, 60 Olaria 22714-326 Ribeiro da Mata / AM",86294-895,61,AM,1102,78,2015-08-25 05:10:22+00:00,0.02,58849.50,96878.29,38028.79,1479.17,104,5,Aprovada
991,Luiz Miguel,Alves,luana66@example.com,PF,2019-02-14 13:36:00 UTC,587.609.124-30,1964-10-26,"Chácara de Moreira, 60 Olaria 22714-326 Ribeiro da Mata / AM",86294-895,61,AM,679,72,2012-02-06 13:36:57+00:00,0.02,111890.68,164479.49,52588.81,3794.84,46,0,Em análise
991,Luiz Miguel,Alves,luana66@example.com,PF,2019-02-14 13:36:00 UTC,587.609.124-30,1964-10-26,"Chácara de Moreira, 60 Olaria 22714-326 Ribeiro da Mata / AM",86294-895,61,AM,940,53,2013-05-05 08:02:03+00:00,0.01,30032.33,36866.80,6834.47,575.95,72,5,Validação documentos
90,João,Costa,nina62@example.com,PF,2014-05-15 13:06:00 UTC,926.057.138-30,1947-08-21,"Feira de Teixeira, 4 Laranjeiras 89122-999 Pires / SP",38071-009,78,SP,812,18,2011-09-25 14:22:59+00:00,0.03,122410.31,222996.37,100586.06,3905.04,62,4,Validação documentos
90,João,Costa,nina62@example.com,PF,2014-05-15 13:06:00 UTC,926.057.138-30,1947-08-21,"Feira de Teixeira, 4 Laranjeiras 89122-999 Pires / SP",38071-009,78,SP,28,25,2012-06-04 10:18:14+00:00,0.01,44786.93,60061.01,15274.08,1682.30,31,6,Validação documentos
233,Catarina,Costa,joao-felipecorreia@example.org,PF,2014-12-02 14:14:00 UTC,603.751.829-77,1961-12-03,"Passarela de da Conceição, 2 Centro 93490-179 Moraes de Oliveira / AL",38180255,64,AL,63,78,2013-09-21 09:52:40+00:00,0.02,65921.45,102903.99,36982.54,1535.56,110,5,Enviada
233,Catarina,Costa,joao-felipecorreia@example.org,PF,2014-12-02 14:14:00 UTC,603.751.829-77,1961-12-03,"Passarela de da Conceição, 2 Centro 93490-179 Moraes de Oliveira / AL",38180255,64,AL,532,32,2010-06-19 10:22:36+00:00,0.02,82398.31,162916.81,80518.50,1957.74,94,3,Aprovada
233,Catarina,Costa,joao-felipecorreia@example.org,PF,2014-12-02 14:14:00 UTC,603.751.829-77,1961-12-03,"Passarela de da Conceição, 2 Centro 93490-179 Moraes de Oliveira / AL",38180255,64,AL,790,28,2010-08-12 19:51:10+00:00,0.01,40280.10,77997.85,37717.75,1129.03,49,0,Em análise
233,Catarina,Costa,joao-felipecorreia@example.org,PF,2014-12-02 14:14:00 UTC,603.751.829-77,1961-12-03,"Passarela de da Conceição, 2 Centro 93490-179 Moraes de Oliveira / AL",38180255,64,AL,1343,33,2019-09-08 02:01:21+00:00,0.02,25643.19,44769.69,19126.50,623.83,92,4,Em análise
493,Laís,Costa,silveiralavinia@example.com,PF,2017-12-19 16:53:00 UTC,867.402.159-01,1992-05-08,Parque Moura Parque São José 91515-389 Nascimento / MG,98259-386,33,MG,1327,24,2014-10-23 18:49:28+00:00,0.01,119643.05,148560.12,28917.07,2445.98,69,4,Enviada
493,Laís,Costa,silveiralavinia@example.com,PF,2017-12-19 16:53:00 UTC,867.402.159-01,1992-05-08,Parque Moura Parque São José 91515-389 Nascimento / MG,98259-386,33,MG,1134,86,2012-12-05 22:55:43+00:00,0.01,65569.51,113743.79,48174.28,16738.06,4,6,Enviada
493,Laís,Costa,silveiralavinia@example.com,PF,2017-12-19 16:53:00 UTC,867.402.159-01,1992-05-08,Parque Moura Parque São José 91515-389 Nascimento / MG,98259-386,33,MG,892,13,2011-07-26 23:37:58+00:00,0.02,61159.15,105877.22,44718.07,1522.95,77,4,Em análise
676,Maria Vitória,Costa,rochanina@example.org,PF,2016-04-25 15:44:00 UTC,182.954.037-88,1955-11-10,"Jardim da Rocha, 65 Minaslandia 48773387 Araújo / BA",67484257,70,BA,1237,76,2022-08-21 21:19:10+00:00,0.01,60455.78,115572.93,55117.15,1110.35,84,3,Validação documentos
890,Maysa,Costa,ida-rosa@example.org,PF,2013-12-11 14:23:00 UTC,286.903.175-03,2001-06-17,"Colônia Ferreira, 1 Suzana 76789911 Gomes da Praia / MT",07873-123,24,MT,1713,68,2022-01-26 09:46:22+00:00,0.02,140006.35,227540.41,87534.06,3967.93,63,2,Enviada
957,Beatriz,Costa,nascimentobruno@example.org,PF,2020-08-10 15:07:00 UTC,627.983.405-00,1974-10-21,"Travessa de Sales, 37 Jardim América 26138-341 da Luz / PA",56424-819,51,PA,782,63,2010-01-31 13:19:05+00:00,0.01,2806.88,5295.01,2488.13,158.69,20,1,Enviada
957,Beatriz,Costa,nascimentobruno@example.org,PF,2020-08-10 15:07:00 UTC,627.983.405-00,1974-10-21,"Travessa de Sales, 37 Jardim América 26138-341 da Luz / PA",56424-819,51,PA,786,41,2020-02-20 02:01:51+00:00,0.02,94878.85,163065.82,68186.97,2362.75,90,1,Aprovada
38,Augusto,Cunha,cda-cunha@example.net,PF,2021-08-23 12:15:00 UTC,619.284.305-89,1984-07-01,"Residencial de Vieira, 57 Conjunto Serra Verde 85249271 Rocha / MG",81473-142,41,MG,132,78,2015-02-23 03:32:57+00:00,0.01,40526.31,53534.35,13008.04,1796.12,26,6,Enviada
38,Augusto,Cunha,cda-cunha@example.net,PF,2021-08-23 12:15:00 UTC,619.284.305-89,1984-07-01,"Residencial de Vieira, 57 Conjunto Serra Verde 85249271 Rocha / MG",81473-142,41,MG,1482,97,2015-02-16 15:56:08+00:00,0.01,8105.08,15004.54,6899.46,144.87,77,1,Enviada
38,Augusto,Cunha,cda-cunha@example.net,PF,2021-08-23 12:15:00 UTC,619.284.305-89,1984-07-01,"Residencial de Vieira, 57 Conjunto Serra Verde 85249271 Rocha / MG",81473-142,41,MG,1525,30,2010-05-11 13:57:51+00:00,0.02,82323.93,159786.54,77462.61,2250.03,87,1,Aprovada
38,Augusto,Cunha,cda-cunha@example.net,PF,2021-08-23 12:15:00 UTC,619.284.305-89,1984-07-01,"Residencial de Vieira, 57 Conjunto Serra Verde 85249271 Rocha / MG",81473-142,41,MG,923,86,2020-07-30 15:26:47+00:00,0.02,186247.64,229957.55,43709.91,6644.18,43,6,Aprovada
38,Augusto,Cunha,cda-cunha@example.net,PF,2021-08-23 12:15:00 UTC,619.284.305-89,1984-07-01,"Residencial de Vieira, 57 Conjunto Serra Verde 85249271 Rocha / MG",81473-142,41,MG,885,54,2010-01-03 07:09:19+00:00,0.02,134013.13,240794.24,106781.11,3637.33,61,6,Em análise
55,Sophie,Cunha,oliveiravitor@example.com,PF,2016-11-10 14:25:00 UTC,521.934.708-04,1970-05-16,Passarela de Costela Senhor Dos Passos 66807-828 da Rocha / RJ,19744436,55,RJ,1257,71,2020-10-09 04:39:45+00:00,0.02,159066.08,244202.87,85136.79,5753.87,44,4,Aprovada
150,Pedro Lucas,Cunha,jesusjulia@example.com,PF,2021-11-04 11:27:00 UTC,385.417.629-55,2002-04-14,"Distrito de Cardoso, 66 Vila Inestan 46530-625 Costela / ES",74907782,23,ES,1791,84,2016-02-20 10:19:34+00:00,0.01,12435.58,20470.95,8035.37,328.20,56,0,Enviada
211,João Miguel,Cunha,davi-lucas04@example.net,PF,2021-03-10 12:41:00 UTC,351.678.904-20,1942-10-30,"Praça de Campos, 98 São Salvador 91131699 Nunes / MT",07845-704,83,MT,268,96,2021-11-19 08:13:59+00:00,0.02,106093.33,172061.77,65968.44,2487.04,100,4,Enviada
331,Vitória,Cunha,lopesemanuel@example.com,PF,2012-09-22 16:29:00 UTC,187.024.695-02,1967-01-15,Distrito de Gonçalves Inconfidência 55785823 da Mota de Moura / SP,11168371,58,SP,1128,78,2015-04-13 18:35:01+00:00,0.01,56316.20,69678.10,13361.90,1020.94,118,1,Aprovada
331,Vitória,Cunha,lopesemanuel@example.com,PF,2012-09-22 16:29:00 UTC,187.024.695-02,1967-01-15,Distrito de Gonçalves Inconfidência 55785823 da Mota de Moura / SP,11168371,58,SP,317,3,2011-07-20 19:19:38+00:00,0.02,59473.07,84424.06,24950.99,2155.89,38,3,Em análise
331,Vitória,Cunha,lopesemanuel@example.com,PF,2012-09-22 16:29:00 UTC,187.024.695-02,1967-01-15,Distrito de Gonçalves Inconfidência 55785823 da Mota de Moura / SP,11168371,58,SP,1399,63,2022-08-10 19:11:34+00:00,0.02,146571.59,247210.52,100638.93,4239.91,55,2,Validação documentos
452,Kevin,Cunha,dmonteiro@example.com,PF,2020-07-18 11:22:00 UTC,128.495.703-97,1954-12-27,Travessa de Cardoso Nossa Senhora Da Conceição 41836-383 Dias Alegre / SC,43803139,71,SC,778,51,2015-11-24 05:43:38+00:00,0.02,107064.71,137822.99,30758.28,4990.40,31,3,Validação documentos
587,Mariana,Cunha,maria-eduarda57@example.org,PF,2019-09-06 15:59:00 UTC,903.251.768-68,1992-08-13,Campo Stella Ferreira Novo Ouro Preto 12789-557 Pires / PI,50946020,33,PI,523,3,2012-12-31 07:51:31+00:00,0.02,42714.08,51641.15,8927.07,1835.94,31,6,Enviada
587,Mariana,Cunha,maria-eduarda57@example.org,PF,2019-09-06 15:59:00 UTC,903.251.768-68,1992-08-13,Campo Stella Ferreira Novo Ouro Preto 12789-557 Pires / PI,50946020,33,PI,1793,31,2013-05-23 14:26:35+00:00,0.02,110456.16,135753.05,25296.89,4019.99,42,1,Enviada
649,Clarice,Cunha,brenda34@example.net,PF,2016-04-11 13:35:00 UTC,631.528.049-89,1958-10-02,"Viela Thales Santos, 133 Vila Santa Monica 2ª Seção 08043-756 Almeida Paulista / MT",37183-556,67,MT,1916,25,2017-08-01 22:41:54+00:00,0.02,185615.91,239372.09,53756.18,39037.74,5,2,Aprovada
720,Lara,Cunha,thomasbarbosa@example.com,PF,2021-03-23 10:56:00 UTC,780.629.134-22,1955-12-14,"Setor de Rodrigues, 46 Santa Margarida 46508-985 Campos de Goiás / ES",70396-535,70,ES,891,80,2012-04-14 23:58:24+00:00,0.01,95054.24,127680.52,32626.28,2293.13,59,5,Enviada
720,Lara,Cunha,thomasbarbosa@example.com,PF,2021-03-23 10:56:00 UTC,780.629.134-22,1955-12-14,"Setor de Rodrigues, 46 Santa Margarida 46508-985 Campos de Goiás / ES",70396-535,70,ES,514,37,2022-07-08 02:07:37+00:00,0.02,175097.39,228404.09,53306.70,4802.24,69,6,Aprovada
741,Gustavo,Cunha,correiaemanuelly@example.org,PF,2012-03-03 14:17:00 UTC,237.604.598-38,1955-11-13,Favela Luiz Otávio Santos Tupi B 43588859 Rezende da Mata / SC,77732-400,70,SC,408,58,2018-02-03 14:26:15+00:00,0.01,1491.06,2317.75,826.69,55.77,33,5,Aprovada
866,Brenda,Cunha,qcaldeira@example.net,PF,2019-06-22 13:36:00 UTC,936.475.821-82,1942-07-26,"Esplanada Levi Barbosa, 216 Vila São João Batista 50276-230 Silva / GO",43609-121,83,GO,233,20,2020-11-26 22:35:25+00:00,0.02,33518.43,65218.60,31700.17,4670.74,8,1,Em análise
866,Brenda,Cunha,qcaldeira@example.net,PF,2019-06-22 13:36:00 UTC,936.475.821-82,1942-07-26,"Esplanada Levi Barbosa, 216 Vila São João Batista 50276-230 Silva / GO",43609-121,83,GO,1111,64,2020-02-29 21:24:08+00:00,0.02,170587.19,205008.03,34420.84,4227.09,66,1,Validação documentos
933,Leonardo,Cunha,aragaolorena@example.net,PF,2015-08-12 13:49:00 UTC,739.416.528-00,2003-11-20,"Avenida Cunha, 13 Flavio Marques Lisboa 36827006 Caldeira de Martins / ES",25715953,22,ES,1422,71,2020-01-27 19:26:17+00:00,0.01,111889.34,201769.91,89880.57,1571.19,109,6,Enviada
933,Leonardo,Cunha,aragaolorena@example.net,PF,2015-08-12 13:49:00 UTC,739.416.528-00,2003-11-20,"Avenida Cunha, 13 Flavio Marques Lisboa 36827006 Caldeira de Martins / ES",25715953,22,ES,1516,29,2020-09-12 18:09:07+00:00,0.01,89242.32,159243.81,70001.49,2643.33,41,3,Validação documentos
941,Otávio,Cunha,carvalhonicole@example.org,PF,2022-05-22 12:02:00 UTC,310.842.695-89,1963-02-07,"Viela Farias, 926 Heliopolis 61000-447 Barros Grande / SE",20775-963,62,SE,873,3,2016-03-12 18:39:59+00:00,0.01,67414.91,112788.58,45373.67,1037.96,103,5,Validação documentos
157,Emanuella,Gomes,antoniosilva@example.com,PF,2017-08-20 12:13:00 UTC,659.284.301-24,2006-05-29,Vale Santos Vila Mantiqueira 16535-555 Lopes / MT,45442696,19,MT,737,19,2010-10-30 17:18:23+00:00,0.02,99389.95,159316.57,59926.62,2365.91,113,6,Em análise
157,Emanuella,Gomes,antoniosilva@example.com,PF,2017-08-20 12:13:00 UTC,659.284.301-24,2006-05-29,Vale Santos Vila Mantiqueira 16535-555 Lopes / MT,45442696,19,MT,1539,94,2010-05-22 19:19:08+00:00,0.01,21563.42,33002.82,11439.40,2087.18,11,3,Em análise
195,Luiz Fernando,Gomes,vcastro@example.net,PF,2011-03-08 13:26:00 UTC,046.853.129-70,1967-11-28,"Largo de Sales, 95 Lindéia 03767449 Aragão / GO",13895327,58,GO,1869,90,2021-09-14 03:27:55+00:00,0.01,33978.13,57497.35,23519.22,2149.43,17,1,Enviada
195,Luiz Fernando,Gomes,vcastro@example.net,PF,2011-03-08 13:26:00 UTC,046.853.129-70,1967-11-28,"Largo de Sales, 95 Lindéia 03767449 Aragão / GO",13895327,58,GO,658,93,2011-05-13 00:32:21+00:00,0.01,13522.34,23299.20,9776.86,13703.54,1,6,Em análise
195,Luiz Fernando,Gomes,vcastro@example.net,PF,2011-03-08 13:26:00 UTC,046.853.129-70,1967-11-28,"Largo de Sales, 95 Lindéia 03767449 Aragão / GO",13895327,58,GO,1023,38,2014-09-07 16:31:55+00:00,0.02,92616.13,127684.77,35068.64,5355.72,22,5,Validação documentos
369,João Lucas,Gomes,lribeiro@example.net,PF,2022-10-09 11:31:00 UTC,256.389.041-15,1965-04-29,"Chácara Cunha, 551 Serra 26207-436 Silveira / CE",27315-383,60,CE,141,77,2010-09-20 19:52:34+00:00,0.01,31005.55,47339.86,16334.31,542.65,109,0,Aprovada
369,João Lucas,Gomes,lribeiro@example.net,PF,2022-10-09 11:31:00 UTC,256.389.041-15,1965-04-29,"Chácara Cunha, 551 Serra 26207-436 Silveira / CE",27315-383,60,CE,813,82,2018-08-20 11:55:08+00:00,0.02,92902.91,150229.48,57326.57,3635.22,35,6,Aprovada
369,João Lucas,Gomes,lribeiro@example.net,PF,2022-10-09 11:31:00 UTC,256.389.041-15,1965-04-29,"Chácara Cunha, 551 Serra 26207-436 Silveira / CE",27315-383,60,CE,665,7,2010-04-30 07:25:55+00:00,0.01,5084.61,6586.85,1502.24,95.45,94,1,Validação documentos
499,Helena,Gomes,fda-mota@example.org,PF,2022-11-07 11:37:00 UTC,503.742.189-60,2002-01-24,"Loteamento de Vieira, 36 Vila Nossa Senhora Do Rosário 99556-419 da Conceição do Oeste / SP",58899466,23,SP,424,34,2013-06-06 19:59:26+00:00,0.02,110943.31,133251.92,22308.61,3512.31,45,1,Enviada
567,Bryan,Gomes,hrezende@example.com,PF,2011-05-16 10:17:00 UTC,619.520.487-02,1997-04-06,"Núcleo de Freitas, 378 Miramar 12606621 Correia / ES",34609558,28,ES,219,58,2018-10-24 17:30:48+00:00,0.01,67254.87,80356.64,13101.77,1209.44,87,6,Enviada
609,Larissa,Gomes,ana-laura55@example.org,PF,2017-05-14 15:03:00 UTC,459.208.671-67,2006-01-18,"Lago de Gonçalves, 6 Piratininga 53005555 Moreira Grande / SP",92215-516,19,SP,1552,90,2017-05-26 12:20:42+00:00,0.02,69729.76,98243.68,28513.92,70998.84,1,5,Enviada
609,Larissa,Gomes,ana-laura55@example.org,PF,2017-05-14 15:03:00 UTC,459.208.671-67,2006-01-18,"Lago de Gonçalves, 6 Piratininga 53005555 Moreira Grande / SP",92215-516,19,SP,160,63,2014-01-29 11:33:43+00:00,0.01,12591.13,17199.61,4608.48,301.08,62,5,Validação documentos
731,Felipe,Gomes,gcostela@example.net,PF,2017-07-21 11:57:00 UTC,971.548.302-04,1995-12-03,"Esplanada Nascimento, 27 Beira Linha 18256-269 Souza do Oeste / MS",85811670,30,MS,390,14,2016-08-13 09:15:47+00:00,0.02,44905.60,82678.99,37773.39,1585.16,45,6,Aprovada
731,Felipe,Gomes,gcostela@example.net,PF,2017-07-21 11:57:00 UTC,971.548.302-04,1995-12-03,"Esplanada Nascimento, 27 Beira Linha 18256-269 Souza do Oeste / MS",85811670,30,MS,276,75,2017-02-04 06:27:26+00:00,0.01,10667.70,18799.77,8132.07,244.62,56,5,Em análise
964,Bianca,Gomes,da-rosamariana@example.com,PF,2021-06-24 14:15:00 UTC,465.891.370-48,1970-08-10,"Núcleo Lima, 184 Garças 64685-353 Gonçalves das Pedras / SP",71253-234,55,SP,1727,84,2016-01-26 18:02:16+00:00,0.02,103497.56,122189.85,18692.29,10792.90,11,2,Enviada
972,Daniel,Gomes,joao-felipe48@example.net,PF,2010-08-10 15:41:00 UTC,975.286.143-19,1991-10-24,"Lago de Sales, 131 Itatiaia 06318-414 Silveira / AC",42328-349,34,AC,1368,13,2010-08-04 09:34:38+00:00,0.02,165372.26,209244.59,43872.33,3601.21,90,5,Em análise
972,Daniel,Gomes,joao-felipe48@example.net,PF,2010-08-10 15:41:00 UTC,975.286.143-19,1991-10-24,"Lago de Sales, 131 Itatiaia 06318-414 Silveira / AC",42328-349,34,AC,252,88,2021-01-24 21:26:34+00:00,0.02,107351.82,163689.48,56337.66,2583.53,81,2,Validação documentos
114,Rodrigo,Jesus,danielapinto@example.com,PF,2022-11-11 11:04:00 UTC,658.910.274-02,1949-03-21,"Esplanada de Lopes, 86 Santa Monica 48561977 da Cunha / RS",84406630,76,RS,1120,6,2011-10-04 08:23:32+00:00,0.01,6214.07,9537.71,3323.64,282.84,26,4,Enviada
114,Rodrigo,Jesus,danielapinto@example.com,PF,2022-11-11 11:04:00 UTC,658.910.274-02,1949-03-21,"Esplanada de Lopes, 86 Santa Monica 48561977 da Cunha / RS",84406630,76,RS,79,57,2015-12-17 15:37:23+00:00,0.01,87239.71,123207.06,35967.35,1591.27,83,2,Enviada
114,Rodrigo,Jesus,danielapinto@example.com,PF,2022-11-11 11:04:00 UTC,658.910.274-02,1949-03-21,"Esplanada de Lopes, 86 Santa Monica 48561977 da Cunha / RS",84406630,76,RS,106,60,2021-01-27 03:13:52+00:00,0.01,95446.24,131196.90,35750.66,1495.19,96,3,Enviada
298,Nicolas,Jesus,ryansantos@example.org,PF,2012-04-21 15:53:00 UTC,509.487.213-32,2001-01-19,"Rodovia Ferreira, 21 Pindura Saia 42451-455 Barros da Serra / CE",04065-364,24,CE,45,12,2021-11-24 10:34:29+00:00,0.02,90801.17,167563.10,76761.93,2431.68,108,0,Em análise
298,Nicolas,Jesus,ryansantos@example.org,PF,2012-04-21 15:53:00 UTC,509.487.213-32,2001-01-19,"Rodovia Ferreira, 21 Pindura Saia 42451-455 Barros da Serra / CE",04065-364,24,CE,825,30,2010-12-19 08:59:00+00:00,0.02,186109.74,231127.83,45018.09,12490.44,18,5,Em análise
327,Maria Alice,Jesus,da-motaluiz-henrique@example.org,PF,2021-10-08 11:35:00 UTC,543.680.712-71,1951-02-26,Pátio Maria Clara Cavalcanti Beira Linha 75846700 Duarte / MS,32770-840,74,MS,922,29,2010-08-16 22:49:10+00:00,0.02,159260.11,223323.45,64063.34,10014.52,20,2,Enviada
328,Benjamin,Jesus,davi-luccapinto@example.net,PF,2017-03-04 13:03:00 UTC,659.172.048-02,1971-10-11,"Estação da Cunha, 64 Vila Santo Antônio Barroquinha 42157-327 Teixeira de Farias / RS",10559-302,54,RS,1085,40,2010-10-09 18:29:03+00:00,0.01,138021.30,166540.49,28519.19,5975.63,27,6,Em análise
